date,val
06/30/1990 00:00,0.566251
07/01/1990 00:00,0.566412
07/02/1990 00:00,0.566091
07/03/1990 00:00,0.565131
07/04/1990 00:00,0.565931
07/05/1990 00:00,0.565931
07/06/1990 00:00,0.565931
07/07/1990 00:00,0.567054
07/08/1990 00:00,0.566412
07/09/1990 00:00,0.567859
07/10/1990 00:00,0.567698
07/11/1990 00:00,0.6619152187402069
07/12/1990 00:00,0.6619152187402069
07/13/1990 00:00,0.6619152187402069
07/14/1990 00:00,0.6619152187402069
07/15/1990 00:00,0.6619152187402069
07/16/1990 00:00,0.6619152187402069
07/17/1990 00:00,0.6619152187402069
07/18/1990 00:00,0.6619152187402069
07/19/1990 00:00,0.580046
07/20/1990 00:00,0.582242
07/21/1990 00:00,0.586166
07/22/1990 00:00,0.583601
07/23/1990 00:00,0.58548
07/24/1990 00:00,0.584112
07/25/1990 00:00,0.6619152187402069
07/26/1990 00:00,0.6619152187402069
07/27/1990 00:00,0.6619152187402069
07/28/1990 00:00,0.6619152187402069
07/29/1990 00:00,0.6619152187402069
07/30/1990 00:00,0.6619152187402069
07/31/1990 00:00,0.6619152187402069
08/01/1990 00:00,0.6619152187402069
08/02/1990 00:00,0.6619152187402069
08/03/1990 00:00,0.58651
08/04/1990 00:00,0.587372
08/05/1990 00:00,0.585309
08/06/1990 00:00,0.584112
08/07/1990 00:00,0.584283
08/08/1990 00:00,0.583601
08/09/1990 00:00,0.584283
08/10/1990 00:00,0.6619152187402069
08/11/1990 00:00,0.6619152187402069
08/12/1990 00:00,0.6619152187402069
08/13/1990 00:00,0.6619152187402069
08/14/1990 00:00,0.6619152187402069
08/15/1990 00:00,0.6619152187402069
08/16/1990 00:00,0.6619152187402069
08/17/1990 00:00,0.6619152187402069
08/18/1990 00:00,0.6619152187402069
08/19/1990 00:00,0.6619152187402069
08/20/1990 00:00,0.6619152187402069
08/21/1990 00:00,0.581564
08/22/1990 00:00,0.581903
08/23/1990 00:00,0.582072
08/24/1990 00:00,0.584283
08/25/1990 00:00,0.58326
08/26/1990 00:00,0.583431
08/27/1990 00:00,0.584454
08/28/1990 00:00,0.58309
08/29/1990 00:00,0.582751
08/30/1990 00:00,0.580552
08/31/1990 00:00,0.578704
09/01/1990 00:00,0.576037
09/02/1990 00:00,0.573559
09/03/1990 00:00,0.573559
09/04/1990 00:00,0.569801
09/05/1990 00:00,0.569963
09/06/1990 00:00,0.573559
09/07/1990 00:00,0.574713
09/08/1990 00:00,0.573559
09/09/1990 00:00,0.573394
09/10/1990 00:00,0.570939
09/11/1990 00:00,0.568828
09/12/1990 00:00,0.568182
09/13/1990 00:00,0.568343
09/14/1990 00:00,0.56899
09/15/1990 00:00,0.568505
09/16/1990 00:00,0.566733
09/17/1990 00:00,0.566893
09/18/1990 00:00,0.565611
09/19/1990 00:00,0.572902
09/20/1990 00:00,0.572902
09/21/1990 00:00,0.577367
09/22/1990 00:00,0.576535
09/23/1990 00:00,0.579206
09/24/1990 00:00,0.579206
09/25/1990 00:00,0.579206
09/26/1990 00:00,0.579374
09/27/1990 00:00,0.578369
09/28/1990 00:00,0.577034
09/29/1990 00:00,0.577367
09/30/1990 00:00,0.581734
10/01/1990 00:00,0.583431
10/02/1990 00:00,0.584283
10/03/1990 00:00,0.584112
10/04/1990 00:00,0.583771
10/05/1990 00:00,0.584966
10/06/1990 00:00,0.583771
10/07/1990 00:00,0.586166
10/08/1990 00:00,0.585309
10/09/1990 00:00,0.584283
10/10/1990 00:00,0.58072
10/11/1990 00:00,0.581058
10/12/1990 00:00,0.58072
10/13/1990 00:00,0.6619152187402069
10/14/1990 00:00,0.6619152187402069
10/15/1990 00:00,0.579206
10/16/1990 00:00,0.578536
10/17/1990 00:00,0.579374
10/18/1990 00:00,0.577868
10/19/1990 00:00,0.576369
10/20/1990 00:00,0.576868
10/21/1990 00:00,0.572181
10/22/1990 00:00,0.573559
10/23/1990 00:00,0.572574
10/24/1990 00:00,0.572082
10/25/1990 00:00,0.570776
10/26/1990 00:00,0.568182
10/27/1990 00:00,0.565611
10/28/1990 00:00,0.564653
10/29/1990 00:00,0.564972
10/30/1990 00:00,0.565291
10/31/1990 00:00,0.564653
11/01/1990 00:00,0.560538
11/02/1990 00:00,0.558347
11/03/1990 00:00,0.557414
11/04/1990 00:00,0.558659
11/05/1990 00:00,0.558971
11/06/1990 00:00,0.560067
11/07/1990 00:00,0.567215
11/08/1990 00:00,0.564653
11/09/1990 00:00,0.567537
11/10/1990 00:00,0.564972
11/11/1990 00:00,0.565611
11/12/1990 00:00,0.56899
11/13/1990 00:00,0.568505
11/14/1990 00:00,0.568505
11/15/1990 00:00,0.570125
11/16/1990 00:00,0.571429
11/17/1990 00:00,0.572082
11/18/1990 00:00,0.568828
11/19/1990 00:00,0.562588
11/20/1990 00:00,0.560852
11/21/1990 00:00,0.561956
11/22/1990 00:00,0.56338
11/23/1990 00:00,0.562272
11/24/1990 00:00,0.563857
11/25/1990 00:00,0.560381
11/26/1990 00:00,0.568828
11/27/1990 00:00,0.566251
11/28/1990 00:00,0.563222
11/29/1990 00:00,0.564016
11/30/1990 00:00,0.566251
12/01/1990 00:00,0.564493
12/02/1990 00:00,0.564334
12/03/1990 00:00,0.564653
12/04/1990 00:00,0.6619152187402069
12/05/1990 00:00,0.6619152187402069
12/06/1990 00:00,0.6619152187402069
12/07/1990 00:00,0.6619152187402069
12/08/1990 00:00,0.6619152187402069
12/09/1990 00:00,0.6619152187402069
12/10/1990 00:00,0.6619152187402069
12/11/1990 00:00,0.6619152187402069
12/12/1990 00:00,0.6619152187402069
12/13/1990 00:00,0.6619152187402069
12/14/1990 00:00,0.6619152187402069
12/15/1990 00:00,0.6619152187402069
12/16/1990 00:00,0.6619152187402069
12/17/1990 00:00,0.6619152187402069
12/18/1990 00:00,0.6619152187402069
12/19/1990 00:00,0.6619152187402069
12/20/1990 00:00,0.6619152187402069
12/21/1990 00:00,0.6619152187402069
12/22/1990 00:00,0.6619152187402069
12/23/1990 00:00,0.6619152187402069
12/24/1990 00:00,0.6619152187402069
12/25/1990 00:00,0.6619152187402069
12/26/1990 00:00,0.6619152187402069
12/27/1990 00:00,0.6619152187402069
12/28/1990 00:00,0.6619152187402069
12/29/1990 00:00,0.6619152187402069
12/30/1990 00:00,0.6619152187402069
12/31/1990 00:00,0.6619152187402069
01/01/1991 00:00,0.6619152187402069
01/02/1991 00:00,0.6619152187402069
01/03/1991 00:00,0.6619152187402069
01/04/1991 00:00,0.6619152187402069
01/05/1991 00:00,0.6619152187402069
01/06/1991 00:00,0.6619152187402069
01/07/1991 00:00,0.6619152187402069
01/08/1991 00:00,0.6619152187402069
01/09/1991 00:00,0.6619152187402069
01/10/1991 00:00,0.6619152187402069
01/11/1991 00:00,0.6619152187402069
01/12/1991 00:00,0.6619152187402069
01/13/1991 00:00,0.568666
01/14/1991 00:00,0.571102
01/15/1991 00:00,0.571102
01/16/1991 00:00,0.6619152187402069
01/17/1991 00:00,0.6619152187402069
01/18/1991 00:00,0.6619152187402069
01/19/1991 00:00,0.6619152187402069
01/20/1991 00:00,0.6619152187402069
01/21/1991 00:00,0.6619152187402069
01/22/1991 00:00,0.6619152187402069
01/23/1991 00:00,0.6619152187402069
01/24/1991 00:00,0.6619152187402069
01/25/1991 00:00,0.6619152187402069
01/26/1991 00:00,0.6619152187402069
01/27/1991 00:00,0.6619152187402069
01/28/1991 00:00,0.6619152187402069
01/29/1991 00:00,0.6619152187402069
01/30/1991 00:00,0.6619152187402069
01/31/1991 00:00,0.6619152187402069
02/01/1991 00:00,0.6619152187402069
02/02/1991 00:00,0.6619152187402069
02/03/1991 00:00,0.6619152187402069
02/04/1991 00:00,0.6619152187402069
02/05/1991 00:00,0.6619152187402069
02/06/1991 00:00,0.6619152187402069
02/07/1991 00:00,0.6619152187402069
02/08/1991 00:00,0.6619152187402069
02/09/1991 00:00,0.6619152187402069
02/10/1991 00:00,0.6619152187402069
02/11/1991 00:00,0.6619152187402069
02/12/1991 00:00,0.6619152187402069
02/13/1991 00:00,0.6619152187402069
02/14/1991 00:00,0.580215
02/15/1991 00:00,0.580383
02/16/1991 00:00,0.581564
02/17/1991 00:00,0.581564
02/18/1991 00:00,0.581903
02/19/1991 00:00,0.581903
02/20/1991 00:00,0.581734
02/21/1991 00:00,0.582411
02/22/1991 00:00,0.587027
02/23/1991 00:00,0.587027
02/24/1991 00:00,0.587027
02/25/1991 00:00,0.588582
02/26/1991 00:00,0.588408
02/27/1991 00:00,0.590145
02/28/1991 00:00,0.590319
03/01/1991 00:00,0.589623
03/02/1991 00:00,0.592066
03/03/1991 00:00,0.6619152187402069
03/04/1991 00:00,0.6619152187402069
03/05/1991 00:00,0.6619152187402069
03/06/1991 00:00,0.6619152187402069
03/07/1991 00:00,0.6619152187402069
03/08/1991 00:00,0.592839
03/09/1991 00:00,0.592242
03/10/1991 00:00,0.591716
03/11/1991 00:00,0.591541
03/12/1991 00:00,0.590319
03/13/1991 00:00,0.589275
03/14/1991 00:00,0.590493
03/15/1991 00:00,0.590667
03/16/1991 00:00,0.589623
03/17/1991 00:00,0.58997
03/18/1991 00:00,0.58997
03/19/1991 00:00,0.590145
03/20/1991 00:00,0.589623
03/21/1991 00:00,0.588928
03/22/1991 00:00,0.590145
03/23/1991 00:00,0.589275
03/24/1991 00:00,0.588928
03/25/1991 00:00,0.590319
03/26/1991 00:00,0.591017
03/27/1991 00:00,0.598802
03/28/1991 00:00,0.597372
03/29/1991 00:00,0.59453
03/30/1991 00:00,0.597015
03/31/1991 00:00,0.597372
04/01/1991 00:00,0.600781
04/02/1991 00:00,0.60006
04/03/1991 00:00,0.600781
04/04/1991 00:00,0.600962
04/05/1991 00:00,0.601685
04/06/1991 00:00,0.604047
04/07/1991 00:00,0.605327
04/08/1991 00:00,0.6619152187402069
04/09/1991 00:00,0.6619152187402069
04/10/1991 00:00,0.6619152187402069
04/11/1991 00:00,0.6619152187402069
04/12/1991 00:00,0.6619152187402069
04/13/1991 00:00,0.6619152187402069
04/14/1991 00:00,0.6619152187402069
04/15/1991 00:00,0.6619152187402069
04/16/1991 00:00,0.6619152187402069
04/17/1991 00:00,0.6619152187402069
04/18/1991 00:00,0.6619152187402069
04/19/1991 00:00,0.6619152187402069
04/20/1991 00:00,0.6619152187402069
04/21/1991 00:00,0.6619152187402069
04/22/1991 00:00,0.6619152187402069
04/23/1991 00:00,0.6619152187402069
04/24/1991 00:00,0.6619152187402069
04/25/1991 00:00,0.6619152187402069
04/26/1991 00:00,0.6619152187402069
04/27/1991 00:00,0.6619152187402069
04/28/1991 00:00,0.6619152187402069
04/29/1991 00:00,0.6619152187402069
04/30/1991 00:00,0.6619152187402069
05/01/1991 00:00,0.6619152187402069
05/02/1991 00:00,0.6619152187402069
05/03/1991 00:00,0.6619152187402069
05/04/1991 00:00,0.6619152187402069
05/05/1991 00:00,0.6619152187402069
05/06/1991 00:00,0.6619152187402069
05/07/1991 00:00,0.6619152187402069
05/08/1991 00:00,0.6619152187402069
05/09/1991 00:00,0.6619152187402069
05/10/1991 00:00,0.6619152187402069
05/11/1991 00:00,0.6619152187402069
05/12/1991 00:00,0.6619152187402069
05/13/1991 00:00,0.6619152187402069
05/14/1991 00:00,0.6619152187402069
05/15/1991 00:00,0.6619152187402069
05/16/1991 00:00,0.6619152187402069
05/17/1991 00:00,0.6619152187402069
05/18/1991 00:00,0.6619152187402069
05/19/1991 00:00,0.6619152187402069
05/20/1991 00:00,0.6619152187402069
05/21/1991 00:00,0.6619152187402069
05/22/1991 00:00,0.6619152187402069
05/23/1991 00:00,0.6619152187402069
05/24/1991 00:00,0.6619152187402069
05/25/1991 00:00,0.6619152187402069
05/26/1991 00:00,0.616523
05/27/1991 00:00,0.617093
05/28/1991 00:00,0.614251
05/29/1991 00:00,0.612745
05/30/1991 00:00,0.609385
05/31/1991 00:00,0.610687
06/01/1991 00:00,0.607349
06/02/1991 00:00,0.608088
06/03/1991 00:00,0.608458
06/04/1991 00:00,0.608088
06/05/1991 00:00,0.607533
06/06/1991 00:00,0.609013
06/07/1991 00:00,0.607533
06/08/1991 00:00,0.609756
06/09/1991 00:00,0.608347
06/10/1991 00:00,0.608458
06/11/1991 00:00,0.607165
06/12/1991 00:00,0.606428
06/13/1991 00:00,0.60423
06/14/1991 00:00,0.602954
06/15/1991 00:00,0.601034
06/16/1991 00:00,0.598982
06/17/1991 00:00,0.596837
06/18/1991 00:00,0.595061
06/19/1991 00:00,0.598444
06/20/1991 00:00,0.600601
06/21/1991 00:00,0.607903
06/22/1991 00:00,0.605327
06/23/1991 00:00,0.603318
06/24/1991 00:00,0.60024
06/25/1991 00:00,0.60042
06/26/1991 00:00,0.603865
06/27/1991 00:00,0.6035
06/28/1991 00:00,0.6619152187402069
06/29/1991 00:00,0.6619152187402069
06/30/1991 00:00,0.6619152187402069
07/01/1991 00:00,0.6619152187402069
07/02/1991 00:00,0.6619152187402069
07/03/1991 00:00,0.6619152187402069
07/04/1991 00:00,0.6619152187402069
07/05/1991 00:00,0.6619152187402069
07/06/1991 00:00,0.6619152187402069
07/07/1991 00:00,0.6619152187402069
07/08/1991 00:00,0.6619152187402069
07/09/1991 00:00,0.6619152187402069
07/10/1991 00:00,0.6619152187402069
07/11/1991 00:00,0.6619152187402069
07/12/1991 00:00,0.6619152187402069
07/13/1991 00:00,0.6619152187402069
07/14/1991 00:00,0.6619152187402069
07/15/1991 00:00,0.6619152187402069
07/16/1991 00:00,0.6619152187402069
07/17/1991 00:00,0.6619152187402069
07/18/1991 00:00,0.6619152187402069
07/19/1991 00:00,0.6619152187402069
07/20/1991 00:00,0.6619152187402069
07/21/1991 00:00,0.6619152187402069
07/22/1991 00:00,0.6619152187402069
07/23/1991 00:00,0.6619152187402069
07/24/1991 00:00,0.6619152187402069
07/25/1991 00:00,0.6619152187402069
07/26/1991 00:00,0.6619152187402069
07/27/1991 00:00,0.6619152187402069
07/28/1991 00:00,0.6619152187402069
07/29/1991 00:00,0.6619152187402069
07/30/1991 00:00,0.6619152187402069
07/31/1991 00:00,0.6619152187402069
08/01/1991 00:00,0.6619152187402069
08/02/1991 00:00,0.6619152187402069
08/03/1991 00:00,0.612745
08/04/1991 00:00,0.613572
08/05/1991 00:00,0.612445
08/06/1991 00:00,0.611359
08/07/1991 00:00,0.613685
08/08/1991 00:00,0.611621
08/09/1991 00:00,0.610874
08/10/1991 00:00,0.613987
08/11/1991 00:00,0.614628
08/12/1991 00:00,0.6619152187402069
08/13/1991 00:00,0.6619152187402069
08/14/1991 00:00,0.6619152187402069
08/15/1991 00:00,0.6619152187402069
08/16/1991 00:00,0.6619152187402069
08/17/1991 00:00,0.6619152187402069
08/18/1991 00:00,0.6619152187402069
08/19/1991 00:00,0.6619152187402069
08/20/1991 00:00,0.6619152187402069
08/21/1991 00:00,0.6619152187402069
08/22/1991 00:00,0.6619152187402069
08/23/1991 00:00,0.6619152187402069
08/24/1991 00:00,0.6619152187402069
08/25/1991 00:00,0.6619152187402069
08/26/1991 00:00,0.6619152187402069
08/27/1991 00:00,0.6619152187402069
08/28/1991 00:00,0.6619152187402069
08/29/1991 00:00,0.6619152187402069
08/30/1991 00:00,0.6619152187402069
08/31/1991 00:00,0.6619152187402069
09/01/1991 00:00,0.6619152187402069
09/02/1991 00:00,0.6619152187402069
09/03/1991 00:00,0.6619152187402069
09/04/1991 00:00,0.6619152187402069
09/05/1991 00:00,0.6619152187402069
09/06/1991 00:00,0.6619152187402069
09/07/1991 00:00,0.6619152187402069
09/08/1991 00:00,0.6619152187402069
09/09/1991 00:00,0.6619152187402069
09/10/1991 00:00,0.6619152187402069
09/11/1991 00:00,0.6619152187402069
09/12/1991 00:00,0.6619152187402069
09/13/1991 00:00,0.6619152187402069
09/14/1991 00:00,0.6619152187402069
09/15/1991 00:00,0.6619152187402069
09/16/1991 00:00,0.6619152187402069
09/17/1991 00:00,0.619848
09/18/1991 00:00,0.619118
09/19/1991 00:00,0.618238
09/20/1991 00:00,0.618697
09/21/1991 00:00,0.619387
09/22/1991 00:00,0.619886
09/23/1991 00:00,0.61931
09/24/1991 00:00,0.62004
09/25/1991 00:00,0.620733
09/26/1991 00:00,0.620655
09/27/1991 00:00,0.620424
09/28/1991 00:00,0.620424
09/29/1991 00:00,0.620733
09/30/1991 00:00,0.621041
10/01/1991 00:00,0.621002
10/02/1991 00:00,0.62054
10/03/1991 00:00,0.620925
10/04/1991 00:00,0.621311
10/05/1991 00:00,0.621234
10/06/1991 00:00,0.622278
10/07/1991 00:00,0.624025
10/08/1991 00:00,0.624025
10/09/1991 00:00,0.625
10/10/1991 00:00,0.625
10/11/1991 00:00,0.6619152187402069
10/12/1991 00:00,0.6619152187402069
10/13/1991 00:00,0.6619152187402069
10/14/1991 00:00,0.6619152187402069
10/15/1991 00:00,0.6619152187402069
10/16/1991 00:00,0.6619152187402069
10/17/1991 00:00,0.628417
10/18/1991 00:00,0.627746
10/19/1991 00:00,0.627156
10/20/1991 00:00,0.62637
10/21/1991 00:00,0.626096
10/22/1991 00:00,0.625
10/23/1991 00:00,0.623441
10/24/1991 00:00,0.624805
10/25/1991 00:00,0.62162
10/26/1991 00:00,0.62383
10/27/1991 00:00,0.624025
10/28/1991 00:00,0.62422
10/29/1991 00:00,0.62383
10/30/1991 00:00,0.623636
10/31/1991 00:00,0.626566
11/01/1991 00:00,0.628536
11/02/1991 00:00,0.628141
11/03/1991 00:00,0.628141
11/04/1991 00:00,0.628931
11/05/1991 00:00,0.627628
11/06/1991 00:00,0.624922
11/07/1991 00:00,0.622665
11/08/1991 00:00,0.620655
11/09/1991 00:00,0.62027
11/10/1991 00:00,0.622975
11/11/1991 00:00,0.621813
11/12/1991 00:00,0.6619152187402069
11/13/1991 00:00,0.6619152187402069
11/14/1991 00:00,0.6619152187402069
11/15/1991 00:00,0.6619152187402069
11/16/1991 00:00,0.6619152187402069
11/17/1991 00:00,0.6619152187402069
11/18/1991 00:00,0.6619152187402069
11/19/1991 00:00,0.6619152187402069
11/20/1991 00:00,0.6619152187402069
11/21/1991 00:00,0.6619152187402069
11/22/1991 00:00,0.6619152187402069
11/23/1991 00:00,0.6619152187402069
11/24/1991 00:00,0.6619152187402069
11/25/1991 00:00,0.610389
11/26/1991 00:00,0.610314
11/27/1991 00:00,0.611733
11/28/1991 00:00,0.611733
11/29/1991 00:00,0.61106
11/30/1991 00:00,0.610799
12/01/1991 00:00,0.610687
12/02/1991 00:00,0.61106
12/03/1991 00:00,0.611434
12/04/1991 00:00,0.60983
12/05/1991 00:00,0.608643
12/06/1991 00:00,0.60957
12/07/1991 00:00,0.610128
12/08/1991 00:00,0.609942
12/09/1991 00:00,0.61024
12/10/1991 00:00,0.6619152187402069
12/11/1991 00:00,0.6619152187402069
12/12/1991 00:00,0.6619152187402069
12/13/1991 00:00,0.6619152187402069
12/14/1991 00:00,0.6619152187402069
12/15/1991 00:00,0.6619152187402069
12/16/1991 00:00,0.6619152187402069
12/17/1991 00:00,0.6619152187402069
12/18/1991 00:00,0.6619152187402069
12/19/1991 00:00,0.6619152187402069
12/20/1991 00:00,0.6619152187402069
12/21/1991 00:00,0.6619152187402069
12/22/1991 00:00,0.6619152187402069
12/23/1991 00:00,0.6619152187402069
12/24/1991 00:00,0.6619152187402069
12/25/1991 00:00,0.602845
12/26/1991 00:00,0.6035
12/27/1991 00:00,0.603136
12/28/1991 00:00,0.603865
12/29/1991 00:00,0.603209
12/30/1991 00:00,0.603682
12/31/1991 00:00,0.607349
01/01/1992 00:00,0.607903
01/02/1992 00:00,0.60957
01/03/1992 00:00,0.611135
01/04/1992 00:00,0.610501
01/05/1992 00:00,0.607533
01/06/1992 00:00,0.606502
01/07/1992 00:00,0.606134
01/08/1992 00:00,0.606061
01/09/1992 00:00,0.605877
01/10/1992 00:00,0.60687
01/11/1992 00:00,0.60687
01/12/1992 00:00,0.607091
01/13/1992 00:00,0.606061
01/14/1992 00:00,0.60698
01/15/1992 00:00,0.608643
01/16/1992 00:00,0.609199
01/17/1992 00:00,0.608088
01/18/1992 00:00,0.609385
01/19/1992 00:00,0.608939
01/20/1992 00:00,0.607533
01/21/1992 00:00,0.607903
01/22/1992 00:00,0.608272
01/23/1992 00:00,0.608643
01/24/1992 00:00,0.6619152187402069
01/25/1992 00:00,0.6619152187402069
01/26/1992 00:00,0.6619152187402069
01/27/1992 00:00,0.6619152187402069
01/28/1992 00:00,0.6619152187402069
01/29/1992 00:00,0.6619152187402069
01/30/1992 00:00,0.6619152187402069
01/31/1992 00:00,0.6619152187402069
02/01/1992 00:00,0.6619152187402069
02/02/1992 00:00,0.6619152187402069
02/03/1992 00:00,0.6619152187402069
02/04/1992 00:00,0.6619152187402069
02/05/1992 00:00,0.6619152187402069
02/06/1992 00:00,0.6619152187402069
02/07/1992 00:00,0.6619152187402069
02/08/1992 00:00,0.6619152187402069
02/09/1992 00:00,0.6619152187402069
02/10/1992 00:00,0.6619152187402069
02/11/1992 00:00,0.609199
02/12/1992 00:00,0.610054
02/13/1992 00:00,0.6619152187402069
02/14/1992 00:00,0.6619152187402069
02/15/1992 00:00,0.6619152187402069
02/16/1992 00:00,0.6619152187402069
02/17/1992 00:00,0.6619152187402069
02/18/1992 00:00,0.6619152187402069
02/19/1992 00:00,0.6619152187402069
02/20/1992 00:00,0.6619152187402069
02/21/1992 00:00,0.6619152187402069
02/22/1992 00:00,0.6619152187402069
02/23/1992 00:00,0.6619152187402069
02/24/1992 00:00,0.6619152187402069
02/25/1992 00:00,0.6619152187402069
02/26/1992 00:00,0.6619152187402069
